,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
134,106556153,0,2073-03-04,26.0,0,8.0,53244.0,No,0.0,No,M,Bachelors,Professional,28,Commercial,20920,3,Van,yes,6224,1,No,1,4028,8.0,1,Highly Urban/ Urban
135,199037688,1,2038-09-05,61.0,2,17.0,41857.0,No,169015.0,Yes,z_F,Masters,Manager,35,Private,20870,1,Sports Car,no,0,0,No,0,0,21.0,0,Highly Urban/ Urban
136,602893924,0,2058-10-22,41.0,1,8.0,126468.0,Yes,0.0,No,z_F,Masters,Manager,34,Commercial,32690,3,Pickup,no,0,0,No,2,2114,18.0,1,Highly Urban/ Urban
137,52095937,3,2059-06-19,40.0,3,9.0,75516.0,No,247673.0,Yes,z_F,z_High School,z_Blue Collar,53,Commercial,13050,5,Sports Car,no,0,0,Yes,0,0,6.0,0,z_Highly Rural/ Rural
138,351243985,0,2047-03-06,52.0,0,16.0,76954.0,No,249290.0,No,M,Bachelors,Professional,44,Private,19540,6,Minivan,yes,0,0,Yes,0,0,11.0,0,Highly Urban/ Urban
139,838970447,0,2041-07-29,58.0,1,8.0,150352.0,No,421665.0,Yes,z_F,Masters,Manager,21,Private,24240,6,Pickup,no,0,0,No,0,0,17.0,0,Highly Urban/ Urban
140,515204929,0,2047-01-20,52.0,0,8.0,88560.0,No,244028.0,Yes,M,Masters,Lawyer,14,Private,13630,1,Minivan,no,0,0,No,4,0,17.0,0,Highly Urban/ Urban
141,711833264,1,2061-04-25,38.0,1,12.0,37580.0,No,173495.0,Yes,z_F,<High School,Clerical,36,Private,5260,7,SUV,no,867,2,No,0,8671,1.0,1,Highly Urban/ Urban
142,818910510,0,2058-04-08,41.0,2,15.0,23344.0,No,147172.0,Yes,M,z_High School,z_Blue Collar,10,Private,7930,1,Pickup,no,0,0,No,1,6287,1.0,1,Highly Urban/ Urban
143,243016778,0,2062-01-20,37.0,0,16.0,43290.0,No,158771.0,Yes,z_F,Bachelors,z_Blue Collar,29,Private,23640,1,SUV,no,0,0,No,0,0,10.0,0,Highly Urban/ Urban
144,456565450,0,2050-11-22,48.0,0,10.0,48737.0,No,220264.0,Yes,M,Bachelors,Manager,24,Private,11220,9,Pickup,yes,0,0,No,1,0,1.0,0,Highly Urban/ Urban
145,693628088,0,2052-01-16,47.0,0,12.0,64259.0,No,202031.0,Yes,M,z_High School,Clerical,26,Private,25100,18,Minivan,no,9526,4,No,3,0,9.0,0,Highly Urban/ Urban
146,735552551,0,2057-11-19,41.0,0,12.0,110386.0,No,335488.0,Yes,M,Masters,z_Blue Collar,21,Commercial,16640,1,Van,yes,0,0,No,2,3524,14.0,1,Highly Urban/ Urban
147,504537312,0,2050-03-17,49.0,0,12.0,53765.0,No,0.0,No,z_F,Bachelors,Professional,5,Private,12360,4,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
148,82973186,0,2058-07-05,41.0,0,6.0,12541.0,No,0.0,No,M,<High School,Clerical,5,Private,7500,1,Minivan,yes,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
149,568473723,0,2052-09-26,47.0,0,12.0,104271.0,No,265153.0,Yes,M,Masters,z_Blue Collar,40,Commercial,36120,4,Panel Truck,yes,0,0,No,0,0,11.0,0,Highly Urban/ Urban
150,363126949,0,2069-08-03,30.0,2,11.0,26226.0,No,165178.0,Yes,z_F,z_High School,Clerical,68,Private,23610,4,SUV,no,0,0,No,1,0,1.0,0,z_Highly Rural/ Rural
151,411375726,0,2055-04-05,44.0,1,11.0,67278.0,No,220556.0,Yes,z_F,Masters,Lawyer,49,Private,20210,1,Minivan,no,0,0,No,0,0,16.0,0,z_Highly Rural/ Rural
152,789568994,0,2053-06-16,46.0,0,10.0,104990.0,No,306540.0,No,z_F,Bachelors,Professional,40,Private,16080,13,SUV,no,0,0,No,0,0,7.0,0,Highly Urban/ Urban
153,927823143,0,2050-01-02,49.0,0,6.0,89948.0,No,0.0,No,z_F,Bachelors,Professional,37,Private,18160,7,SUV,no,0,0,No,4,0,9.0,0,Highly Urban/ Urban
154,453867386,0,2066-04-11,33.0,1,12.0,111427.0,No,321483.0,Yes,z_F,Masters,z_Blue Collar,35,Commercial,28180,1,Van,no,0,0,No,3,0,4.0,0,Highly Urban/ Urban
155,747049542,1,2065-06-21,34.0,3,12.0,29431.0,No,143149.0,Yes,z_F,<High School,Clerical,12,Private,22560,1,Minivan,no,0,0,No,1,0,8.0,0,Highly Urban/ Urban
156,1307371,0,2055-08-08,44.0,0,14.0,44790.0,No,205463.0,Yes,z_F,Masters,z_Blue Collar,5,Commercial,19800,4,Pickup,no,37163,1,No,4,0,9.0,0,Highly Urban/ Urban
157,237786417,1,2056-01-20,43.0,2,11.0,76159.0,Yes,0.0,No,z_F,Bachelors,Professional,52,Private,19750,4,SUV,no,0,0,Yes,0,1807,8.0,1,Highly Urban/ Urban
158,179968769,0,2036-12-03,62.0,0,6.0,107734.0,No,0.0,No,z_F,PhD,Lawyer,54,Private,18470,3,SUV,no,0,0,No,0,0,15.0,0,Highly Urban/ Urban
159,180832267,0,2057-01-18,42.0,0,0.0,0.0,No,160661.0,No,M,<High School,Student,47,Commercial,5700,11,Pickup,yes,0,0,No,5,10594,1.0,1,Highly Urban/ Urban
160,328154114,0,2063-08-20,36.0,2,12.0,25282.0,Yes,0.0,No,z_F,z_High School,Clerical,38,Private,11160,1,SUV,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
161,316724150,0,2051-12-24,47.0,0,11.0,18549.0,No,116136.0,Yes,M,Masters,Lawyer,24,Private,12800,7,Minivan,no,0,0,No,0,0,14.0,0,Highly Urban/ Urban
162,582086109,0,2048-11-30,50.0,0,14.0,53529.0,No,147191.0,Yes,M,z_High School,Clerical,11,Commercial,17300,13,Van,yes,0,0,No,0,0,7.0,0,Highly Urban/ Urban
163,680425927,0,2048-02-07,51.0,0,9.0,50166.0,No,187297.0,No,M,z_High School,z_Blue Collar,32,Commercial,11620,1,Pickup,no,50701,3,Yes,0,0,1.0,0,Highly Urban/ Urban
164,541204921,0,2053-09-08,46.0,0,8.0,73872.0,No,245878.0,Yes,z_F,Masters,Lawyer,43,Private,20240,4,Sports Car,no,0,0,No,0,0,16.0,0,z_Highly Rural/ Rural
165,329922821,0,2049-02-18,50.0,0,14.0,73343.0,No,254600.0,Yes,z_F,z_High School,Manager,60,Private,20010,1,Minivan,no,4179,2,No,4,0,8.0,0,Highly Urban/ Urban
166,271813109,0,2056-09-18,43.0,2,15.0,49849.0,Yes,0.0,No,z_F,Masters,Lawyer,35,Private,13130,1,SUV,no,3622,3,No,4,6158,20.0,1,Highly Urban/ Urban
167,394642738,1,2060-02-28,39.0,1,16.0,12054.0,No,0.0,Yes,z_F,<High School,Student,28,Commercial,15760,4,Pickup,no,1738,2,Yes,4,4887,1.0,1,Highly Urban/ Urban
168,93412915,0,2056-07-03,43.0,3,14.0,48184.0,No,209188.0,Yes,z_F,z_High School,z_Blue Collar,50,Commercial,14530,12,Sports Car,no,6891,2,No,5,0,1.0,0,Highly Urban/ Urban
169,531912267,0,2039-03-13,60.0,3,18.0,78936.0,No,235670.0,Yes,z_F,Masters,Lawyer,40,Private,20350,6,SUV,no,0,0,No,0,5147,15.0,1,Highly Urban/ Urban
170,753941980,0,2044-03-07,55.0,0,0.0,0.0,No,0.0,No,M,<High School,Student,33,Private,7000,4,Pickup,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
171,116801717,0,2059-05-21,40.0,0,10.0,78914.0,No,229055.0,No,z_F,Bachelors,Manager,36,Private,5500,10,SUV,no,6803,2,No,6,0,10.0,0,Highly Urban/ Urban
172,56874449,0,2060-04-28,39.0,0,6.0,77125.0,No,210840.0,Yes,z_F,Bachelors,Clerical,49,Private,9570,7,Sports Car,no,0,0,No,1,0,13.0,0,Highly Urban/ Urban
173,426760177,0,2049-12-18,49.0,0,11.0,38326.0,No,133010.0,Yes,M,Masters,Lawyer,5,Private,10230,4,Pickup,yes,0,0,No,0,0,17.0,0,Highly Urban/ Urban
174,632192290,0,2061-10-27,38.0,0,14.0,25835.0,No,109685.0,Yes,M,z_High School,Clerical,29,Private,8490,6,Pickup,yes,0,0,No,1,0,12.0,0,Highly Urban/ Urban
175,293412653,0,2057-11-08,42.0,0,12.0,47660.0,No,180206.0,Yes,M,Masters,Professional,31,Private,11940,7,Pickup,yes,974,2,No,6,0,18.0,0,Highly Urban/ Urban
176,285566265,0,2057-03-05,42.0,0,10.0,123143.0,No,306368.0,No,z_F,Masters,Manager,16,Private,24930,4,Minivan,no,0,0,No,3,0,14.0,0,Highly Urban/ Urban
177,461573915,0,2050-02-04,49.0,0,8.0,22059.0,No,123924.0,Yes,z_F,<High School,Clerical,24,Commercial,21990,11,Pickup,no,0,0,No,1,0,1.0,0,Highly Urban/ Urban
178,735267214,1,2063-08-04,36.0,1,12.0,50750.0,Yes,0.0,No,z_F,Masters,Manager,26,Private,10170,7,SUV,no,5877,3,No,7,0,14.0,0,Highly Urban/ Urban
179,225215551,0,2065-05-18,34.0,1,10.0,23571.0,Yes,0.0,No,M,z_High School,Clerical,35,Commercial,12180,7,Pickup,yes,0,0,No,0,0,7.0,0,Highly Urban/ Urban
180,715988300,0,2050-09-23,49.0,0,0.0,0.0,No,79913.0,Yes,z_F,PhD,Home Maker,29,Private,18110,7,SUV,no,0,0,No,1,0,1.0,0,Highly Urban/ Urban
181,473135731,0,2047-01-09,52.0,0,12.0,35631.0,No,155972.0,Yes,M,z_High School,Clerical,39,Private,6040,10,Minivan,yes,0,0,No,0,0,1.0,0,Highly Urban/ Urban
182,754422565,0,2049-05-14,50.0,0,11.0,129234.0,No,0.0,No,M,PhD,Doctor,37,Private,21200,4,Van,yes,0,0,No,0,0,8.0,0,Highly Urban/ Urban
183,264474096,0,2046-08-17,53.0,0,12.0,53529.0,No,0.0,No,z_F,<High School,Clerical,16,Private,11650,10,SUV,no,6175,1,No,2,0,7.0,0,Highly Urban/ Urban
184,683378483,0,2044-05-16,55.0,0,14.0,55409.0,No,162237.0,Yes,M,Bachelors,z_Blue Collar,45,Commercial,27890,4,Panel Truck,no,0,0,No,0,0,14.0,0,z_Highly Rural/ Rural
185,986629118,1,2059-01-14,40.0,2,12.0,35260.0,No,141167.0,Yes,z_F,<High School,z_Blue Collar,30,Private,9740,7,SUV,no,2235,1,No,8,0,1.0,0,Highly Urban/ Urban
186,925227514,0,2058-11-23,40.0,4,15.0,48067.0,Yes,186025.0,No,z_F,Bachelors,Clerical,21,Private,18120,8,Minivan,no,0,0,No,0,0,8.0,0,Highly Urban/ Urban
187,437239046,0,2054-03-16,45.0,2,12.0,64867.0,No,210631.0,Yes,z_F,Masters,Lawyer,21,Private,12490,1,SUV,no,0,0,No,0,0,10.0,0,Highly Urban/ Urban
188,493235037,0,2019-07-04,80.0,2,23.0,97716.0,No,389344.0,Yes,M,Bachelors,Professional,14,Private,15920,13,Minivan,yes,0,0,No,2,0,10.0,0,Highly Urban/ Urban
189,503906420,0,2051-04-03,48.0,0,10.0,39613.0,No,159534.0,Yes,M,z_High School,z_Blue Collar,48,Commercial,8460,10,Pickup,yes,7437,2,No,6,0,1.0,0,Highly Urban/ Urban
190,931284804,0,2062-07-09,37.0,0,11.0,53529.0,No,160661.0,No,M,z_High School,Student,69,Private,14130,1,Minivan,yes,0,0,No,1,0,8.0,0,z_Highly Rural/ Rural
191,384628643,0,2059-10-21,40.0,0,11.0,49780.0,No,0.0,No,z_F,<High School,Clerical,52,Private,10500,6,Sports Car,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
192,919341680,0,2073-01-12,26.0,3,9.0,33283.0,No,104323.0,Yes,M,Bachelors,z_Blue Collar,37,Commercial,7690,10,Pickup,no,0,0,No,2,2214,16.0,1,Highly Urban/ Urban
193,122722410,0,2054-10-04,45.0,0,11.0,60845.0,No,0.0,No,z_F,Bachelors,Manager,31,Private,24260,4,Minivan,no,0,0,No,0,0,18.0,0,Highly Urban/ Urban
194,138562850,0,2053-02-05,46.0,0,7.0,26697.0,No,134863.0,Yes,z_F,<High School,Clerical,43,Private,15080,6,SUV,no,0,0,Yes,4,0,1.0,0,Highly Urban/ Urban
195,582602737,0,2057-01-14,42.0,0,12.0,136344.0,No,0.0,No,z_F,PhD,Doctor,45,Private,13160,1,Sports Car,no,0,0,No,0,6087,17.0,1,Highly Urban/ Urban
196,349219108,0,2063-10-19,36.0,0,7.0,70313.0,No,211506.0,Yes,z_F,Bachelors,Professional,55,Private,14960,6,Minivan,no,7650,3,No,5,0,4.0,0,Highly Urban/ Urban
197,197076194,0,2054-07-04,45.0,3,15.0,23773.0,Yes,0.0,No,z_F,z_High School,Home Maker,9,Commercial,34510,7,Van,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
198,751811972,0,2047-10-23,52.0,0,11.0,115713.0,No,327167.0,No,z_F,Bachelors,Professional,28,Private,21660,6,Sports Car,no,0,0,No,0,0,11.0,0,z_Highly Rural/ Rural
199,345771306,0,2058-09-13,41.0,0,8.0,55364.0,No,0.0,No,M,z_High School,Clerical,17,Commercial,31390,1,Panel Truck,yes,0,0,No,3,0,1.0,0,z_Highly Rural/ Rural
200,164734443,0,2063-06-23,36.0,0,14.0,27693.0,No,130324.0,Yes,z_F,<High School,Clerical,37,Private,11300,10,Sports Car,no,19385,1,No,4,0,7.0,0,Highly Urban/ Urban
201,449363369,0,2043-03-31,56.0,0,0.0,0.0,No,103058.0,Yes,z_F,Bachelors,Home Maker,29,Private,27890,13,SUV,no,25147,2,No,0,0,9.0,0,Highly Urban/ Urban
202,699382604,1,2046-04-25,53.0,1,0.0,0.0,No,0.0,Yes,z_F,<High School,Student,34,Private,1500,10,Sports Car,no,1175,3,No,2,0,7.0,0,z_Highly Rural/ Rural
203,270402636,0,2060-01-06,39.0,0,12.0,32936.0,No,169721.0,No,z_F,z_High School,Clerical,12,Private,1500,6,SUV,no,0,0,No,0,3894,7.0,1,Highly Urban/ Urban
204,847568213,0,2061-09-08,38.0,0,11.0,33151.0,No,184852.0,Yes,z_F,Bachelors,Professional,31,Private,11530,13,SUV,no,0,0,No,0,0,9.0,0,z_Highly Rural/ Rural
205,581342206,1,2054-06-18,45.0,3,0.0,0.0,Yes,0.0,No,M,z_High School,Home Maker,36,Private,16510,4,Minivan,no,17445,3,Yes,0,2659,1.0,1,Highly Urban/ Urban
206,586056136,0,2053-10-16,46.0,0,14.0,24575.0,No,176282.0,Yes,z_F,z_High School,Home Maker,73,Private,8560,10,Sports Car,no,0,0,No,0,0,9.0,0,z_Highly Rural/ Rural
207,621465072,0,2056-02-09,43.0,2,16.0,32546.0,No,200891.0,Yes,M,<High School,Clerical,49,Private,5800,10,Minivan,yes,0,0,No,1,0,5.0,0,Highly Urban/ Urban
208,658489952,1,2045-02-11,54.0,1,0.0,0.0,Yes,0.0,No,z_F,Bachelors,Home Maker,21,Private,18820,6,SUV,no,5537,1,No,6,0,9.0,0,Highly Urban/ Urban
209,830855632,0,2044-02-17,55.0,0,16.0,163158.0,No,431809.0,Yes,M,Masters,z_Blue Collar,44,Commercial,23320,10,Panel Truck,no,0,0,No,3,0,19.0,0,Highly Urban/ Urban
210,159680310,0,2038-10-20,61.0,0,10.0,58212.0,No,226638.0,Yes,z_F,<High School,z_Blue Collar,37,Private,13420,1,Sports Car,no,3573,3,No,3,0,1.0,0,z_Highly Rural/ Rural
211,444239590,0,2049-07-26,50.0,0,7.0,73308.0,No,240645.0,No,M,Masters,Lawyer,38,Private,18720,7,Van,no,0,0,No,2,0,19.0,0,z_Highly Rural/ Rural
212,34434267,0,2036-12-20,62.0,0,12.0,22181.0,No,185459.0,No,z_F,z_High School,Clerical,24,Private,17880,7,Sports Car,no,9873,3,No,5,3705,1.0,1,Highly Urban/ Urban
213,416505182,0,2046-09-07,53.0,0,15.0,84345.0,No,264549.0,Yes,z_F,Bachelors,Manager,36,Private,9930,4,SUV,no,0,0,No,3,6693,5.0,1,Highly Urban/ Urban
214,642987359,0,2047-05-15,52.0,0,12.0,24590.0,No,166773.0,Yes,M,z_High School,z_Blue Collar,59,Commercial,10350,14,Minivan,yes,1507,1,No,0,0,8.0,0,Highly Urban/ Urban
215,930929206,0,2045-07-24,54.0,0,15.0,107808.0,No,278940.0,Yes,z_F,Bachelors,Manager,45,Commercial,27020,7,Pickup,no,1780,3,No,0,0,6.0,0,Highly Urban/ Urban
216,23391155,0,2046-02-19,53.0,1,13.0,52759.0,No,164906.0,Yes,z_F,Bachelors,Professional,41,Private,24160,9,Minivan,no,0,0,No,0,0,13.0,0,z_Highly Rural/ Rural
217,922808394,0,2048-11-03,51.0,0,15.0,76443.0,No,257889.0,Yes,z_F,Masters,Lawyer,7,Private,25450,6,SUV,no,5958,2,No,5,0,8.0,0,Highly Urban/ Urban
218,391760011,0,2060-07-01,39.0,2,12.0,59685.0,No,197089.0,Yes,M,z_High School,z_Blue Collar,42,Commercial,7470,7,Pickup,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
219,987326546,0,2060-12-08,38.0,0,12.0,90647.0,No,251629.0,Yes,z_F,Masters,Lawyer,38,Private,13740,4,Minivan,no,8450,1,No,0,0,15.0,0,z_Highly Rural/ Rural
220,381161377,0,2057-07-09,42.0,0,10.0,43174.0,No,208811.0,No,M,<High School,z_Blue Collar,48,Commercial,10020,13,Pickup,yes,0,0,No,0,4380,1.0,1,Highly Urban/ Urban
221,382476479,0,2068-08-29,31.0,2,14.0,30653.0,Yes,0.0,No,z_F,z_High School,Clerical,41,Private,12930,13,Sports Car,no,35666,2,Yes,0,1826,7.0,1,Highly Urban/ Urban
222,841940867,0,2055-06-22,44.0,0,4.0,146267.0,No,357184.0,Yes,M,Masters,z_Blue Collar,51,Commercial,6720,4,Pickup,no,0,0,No,0,0,10.0,0,Highly Urban/ Urban
223,754620325,0,2058-05-13,41.0,2,0.0,0.0,Yes,54130.0,No,z_F,Masters,Home Maker,18,Private,32090,6,Minivan,no,0,0,No,0,0,17.0,0,z_Highly Rural/ Rural
224,112683646,3,2063-03-29,36.0,4,0.0,53529.0,No,0.0,Yes,z_F,z_High School,Student,54,Private,1500,4,SUV,no,0,0,No,5,6716,10.0,1,Highly Urban/ Urban
225,940500522,0,2051-11-12,48.0,1,10.0,84629.0,No,308848.0,Yes,z_F,Bachelors,Manager,35,Private,15060,7,SUV,no,9592,1,No,0,0,10.0,0,Highly Urban/ Urban
226,934739805,0,2050-06-18,49.0,0,13.0,59148.0,No,162428.0,Yes,z_F,z_High School,Professional,18,Private,12310,1,SUV,no,8948,1,No,0,0,1.0,0,Highly Urban/ Urban
227,819642529,1,2053-11-28,45.0,2,17.0,111268.0,No,288071.0,Yes,z_F,Masters,Lawyer,46,Private,24600,1,Van,no,28026,2,Yes,2,4644,10.0,1,Highly Urban/ Urban
228,810723697,0,2052-09-08,47.0,0,10.0,81899.0,No,232928.0,No,M,z_High School,Professional,25,Private,14390,1,Minivan,yes,0,0,No,0,0,1.0,0,Highly Urban/ Urban
229,457987162,0,2058-03-16,41.0,0,10.0,97700.0,No,0.0,No,z_F,Bachelors,Home Maker,43,Private,26250,8,Pickup,no,0,0,No,0,0,6.0,0,z_Highly Rural/ Rural
230,601891328,0,2054-06-22,45.0,3,11.0,1158.0,No,0.0,Yes,z_F,z_High School,Student,10,Commercial,6120,10,SUV,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
231,62418137,0,2046-05-21,53.0,0,15.0,114088.0,No,306745.0,Yes,z_F,z_High School,Manager,25,Private,22920,10,Pickup,no,0,0,No,0,0,8.0,0,Highly Urban/ Urban
232,312200998,0,2048-05-24,51.0,0,13.0,80621.0,No,256152.0,Yes,z_F,z_High School,Professional,27,Private,25700,1,Van,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
233,441643202,0,2048-08-02,51.0,1,12.0,94328.0,No,327651.0,Yes,z_F,Masters,Lawyer,44,Private,6900,3,Sports Car,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
234,378763891,0,2063-10-17,36.0,3,11.0,49703.0,Yes,253132.0,No,M,Masters,z_Blue Collar,37,Commercial,42550,1,Panel Truck,yes,35879,1,Yes,0,53571,20.0,1,Highly Urban/ Urban
235,528728477,0,2055-12-21,43.0,0,12.0,53529.0,No,179229.0,No,z_F,Bachelors,Manager,55,Private,8160,1,SUV,no,6836,3,No,0,0,6.0,0,Highly Urban/ Urban
236,792196051,0,2056-04-13,43.0,0,11.0,53529.0,No,209570.0,Yes,z_F,z_High School,z_Blue Collar,32,Commercial,13160,13,Minivan,no,8569,3,Yes,3,0,1.0,0,Highly Urban/ Urban
237,58776285,0,2046-02-28,53.0,0,13.0,25289.0,No,108139.0,Yes,z_F,<High School,Home Maker,31,Private,13850,1,SUV,no,0,0,No,0,4257,7.0,1,Highly Urban/ Urban
238,273369457,0,2059-05-06,40.0,0,7.0,95405.0,No,0.0,No,M,Masters,z_Blue Collar,34,Commercial,24220,4,Panel Truck,no,0,0,No,3,0,14.0,0,Highly Urban/ Urban
239,321756880,0,2068-04-22,31.0,3,14.0,26112.0,No,117229.0,Yes,z_F,<High School,Clerical,58,Private,14030,3,SUV,no,0,0,No,0,4277,5.0,1,z_Highly Rural/ Rural
240,720467228,0,2067-08-23,32.0,3,13.0,30955.0,Yes,111256.0,No,z_F,z_High School,Clerical,9,Private,7800,4,SUV,no,0,0,Yes,0,2832,8.0,1,Highly Urban/ Urban
241,272574318,0,2040-11-21,58.0,0,12.0,131560.0,No,160661.0,No,z_F,PhD,Doctor,40,Private,14870,1,SUV,no,0,0,No,2,19597,14.0,1,Highly Urban/ Urban
242,170341954,0,2050-08-29,49.0,1,15.0,89612.0,No,261946.0,Yes,M,Masters,Professional,23,Commercial,6400,10,Pickup,yes,0,0,No,0,0,23.0,0,Highly Urban/ Urban
243,589266751,0,2049-03-08,50.0,0,14.0,90566.0,No,295771.0,No,z_F,Masters,Lawyer,40,Private,23260,17,Van,no,0,0,No,0,0,18.0,0,Highly Urban/ Urban
244,82438997,0,2053-12-14,45.0,2,12.0,62447.0,Yes,203472.0,No,M,z_High School,z_Blue Collar,39,Commercial,12240,7,Minivan,yes,0,0,No,0,0,1.0,0,Highly Urban/ Urban
245,290532681,0,2053-03-06,46.0,0,5.0,108701.0,No,337340.0,Yes,z_F,Masters,Manager,39,Private,12070,3,SUV,no,0,0,No,0,0,17.0,0,Highly Urban/ Urban
246,775565803,0,2052-08-01,47.0,0,12.0,94774.0,No,254197.0,No,M,z_High School,Manager,43,Commercial,21070,1,Van,no,3460,1,No,1,0,13.0,0,Highly Urban/ Urban
247,406716758,1,2055-12-28,43.0,2,16.0,72357.0,No,288115.0,Yes,M,Bachelors,z_Blue Collar,40,Commercial,23190,1,Minivan,yes,0,0,No,0,0,7.0,0,Highly Urban/ Urban
248,75059545,0,2058-09-02,41.0,0,12.0,80718.0,No,0.0,No,z_F,Bachelors,Professional,29,Private,26480,11,Sports Car,no,8623,3,No,5,0,8.0,0,Highly Urban/ Urban
249,390391019,0,2051-02-07,48.0,0,11.0,140112.0,No,336063.0,No,z_F,PhD,z_Blue Collar,47,Commercial,28380,10,Pickup,no,0,0,No,2,0,17.0,0,Highly Urban/ Urban
250,92266258,0,2060-05-05,39.0,0,11.0,19016.0,No,173712.0,No,M,z_High School,Professional,22,Commercial,10950,13,Pickup,yes,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
251,968152368,0,2050-10-22,49.0,0,0.0,0.0,No,0.0,No,z_F,z_High School,Home Maker,55,Private,19810,7,Minivan,no,0,0,No,1,0,1.0,0,z_Highly Rural/ Rural
252,320606745,0,2054-04-22,45.0,0,11.0,19909.0,No,130331.0,Yes,z_F,<High School,Clerical,14,Private,7990,1,Sports Car,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
253,763546349,0,2063-02-02,36.0,0,11.0,4885.0,No,99107.0,Yes,z_F,Masters,Lawyer,35,Private,7080,6,SUV,no,5486,1,No,5,0,17.0,0,Highly Urban/ Urban
254,484098012,1,2040-11-17,59.0,1,12.0,119382.0,Yes,0.0,No,z_F,Masters,Manager,26,Commercial,24130,13,Pickup,no,0,0,No,0,2738,16.0,1,Highly Urban/ Urban
255,718072463,0,2038-12-19,60.0,0,13.0,89511.0,No,224350.0,Yes,M,Masters,z_Blue Collar,5,Commercial,11380,4,Pickup,yes,4470,3,No,0,0,15.0,0,Highly Urban/ Urban
256,638536907,0,2050-07-29,49.0,0,15.0,107375.0,No,332673.0,Yes,z_F,Bachelors,Professional,12,Private,19840,3,SUV,no,0,0,No,0,0,8.0,0,Highly Urban/ Urban
257,334788395,0,2054-06-02,45.0,2,13.0,36947.0,No,165094.0,Yes,z_F,z_High School,Clerical,32,Private,6200,6,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
258,645904097,0,2065-09-01,34.0,2,13.0,27581.0,Yes,0.0,No,M,<High School,z_Blue Collar,38,Commercial,12250,4,Minivan,yes,0,0,No,6,0,5.0,0,z_Highly Rural/ Rural
259,281496208,0,2041-11-22,57.0,0,14.0,8212.0,No,0.0,Yes,M,<High School,Student,5,Private,7200,4,Pickup,yes,0,0,No,0,1146,8.0,1,Highly Urban/ Urban
260,330583611,0,2066-10-29,33.0,1,11.0,86187.0,Yes,241285.0,No,M,Bachelors,Professional,81,Private,13420,17,Minivan,no,0,0,No,1,0,5.0,0,z_Highly Rural/ Rural
261,469933313,0,2047-04-21,52.0,0,12.0,42255.0,No,0.0,No,M,z_High School,z_Blue Collar,61,Commercial,22280,3,Minivan,no,0,0,No,1,0,12.0,0,Highly Urban/ Urban
262,729998807,0,2046-06-30,53.0,0,13.0,37646.0,No,160661.0,Yes,z_F,z_High School,Clerical,19,Private,16020,4,SUV,no,7462,2,No,0,0,10.0,0,Highly Urban/ Urban
263,190155317,0,2042-05-10,57.0,0,8.0,53529.0,No,261901.0,Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,32530,1,Minivan,no,0,0,No,2,0,9.0,0,Highly Urban/ Urban
264,160311489,0,2062-06-23,37.0,0,11.0,116043.0,No,0.0,No,z_F,Bachelors,Home Maker,40,Private,16800,17,SUV,no,0,0,No,3,0,9.0,0,Highly Urban/ Urban
265,13754425,0,2054-08-01,45.0,2,11.0,89479.0,No,239934.0,Yes,M,Bachelors,Manager,30,Private,14950,10,Minivan,yes,0,0,No,0,0,8.0,0,Highly Urban/ Urban
266,314329596,0,2060-12-22,38.0,0,8.0,92917.0,No,0.0,No,M,Bachelors,Professional,57,Private,15120,1,Minivan,yes,722,3,No,0,0,4.0,0,z_Highly Rural/ Rural
267,119788926,0,2063-06-25,36.0,3,7.0,29741.0,Yes,0.0,No,z_F,<High School,Clerical,32,Private,8070,6,SUV,no,2797,2,No,0,0,7.0,0,Highly Urban/ Urban
268,335706802,0,2047-12-26,51.0,0,12.0,3673.0,No,120377.0,Yes,M,z_High School,Student,5,Commercial,11180,10,Pickup,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
269,196318853,1,2060-03-01,39.0,2,15.0,61370.0,Yes,0.0,No,M,Masters,Manager,6,Commercial,21770,6,Van,yes,35577,3,Yes,0,4658,12.0,1,Highly Urban/ Urban
270,944419063,0,2048-01-03,51.0,0,13.0,32159.0,No,195096.0,No,z_F,<High School,z_Blue Collar,46,Private,2600,6,SUV,no,0,0,Yes,2,0,6.0,0,z_Highly Rural/ Rural
